onset,duration,description
2007-01-02 03:25:00,30.0,NonCAP
2007-01-02 03:25:30,30.0,NonCAP
2007-01-02 03:26:00,30.0,NonCAP
2007-01-02 03:26:30,30.0,NonCAP
2007-01-02 03:27:00,30.0,NonCAP
2007-01-02 03:27:30,30.0,NonCAP
2007-01-02 03:28:00,30.0,NonCAP
2007-01-02 03:28:30,30.0,NonCAP
2007-01-02 03:28:34,4.0,MCAP-A3
2007-01-02 03:29:04,30.0,NonCAP
2007-01-02 03:29:34,30.0,NonCAP
2007-01-02 03:30:01,27.0,MCAP-A3
2007-01-02 03:30:31,30.0,NonCAP
2007-01-02 03:31:01,30.0,NonCAP
2007-01-02 03:31:31,30.0,NonCAP
2007-01-02 03:31:34,3.0,MCAP-A2
2007-01-02 03:32:04,30.0,NonCAP
2007-01-02 03:32:34,30.0,NonCAP
2007-01-02 03:33:04,30.0,NonCAP
2007-01-02 03:33:34,30.0,NonCAP
2007-01-02 03:34:04,30.0,NonCAP
2007-01-02 03:34:34,30.0,NonCAP
2007-01-02 03:35:04,30.0,NonCAP
2007-01-02 03:35:34,30.0,NonCAP
2007-01-02 03:36:04,30.0,NonCAP
2007-01-02 03:36:34,30.0,NonCAP
2007-01-02 03:37:04,30.0,NonCAP
2007-01-02 03:37:15,11.0,MCAP-A3
2007-01-02 03:37:45,30.0,NonCAP
2007-01-02 03:38:15,30.0,NonCAP
2007-01-02 03:38:21,6.0,MCAP-A1
2007-01-02 03:38:51,30.0,NonCAP
2007-01-02 03:38:58,7.0,MCAP-A2
2007-01-02 03:39:28,30.0,NonCAP
2007-01-02 03:39:58,30.0,NonCAP
2007-01-02 03:40:28,30.0,NonCAP
2007-01-02 03:40:32,4.0,MCAP-A1
2007-01-02 03:41:02,30.0,NonCAP
2007-01-02 03:41:32,30.0,NonCAP
2007-01-02 03:42:02,30.0,NonCAP
2007-01-02 03:42:32,30.0,NonCAP
2007-01-02 03:43:02,30.0,NonCAP
2007-01-02 03:43:32,30.0,NonCAP
2007-01-02 03:44:02,30.0,NonCAP
2007-01-02 03:44:32,30.0,NonCAP
2007-01-02 03:45:02,30.0,NonCAP
2007-01-02 03:45:06,4.0,MCAP-A1
2007-01-02 03:45:36,30.0,NonCAP
2007-01-02 03:46:06,30.0,NonCAP
2007-01-02 03:46:36,30.0,NonCAP
2007-01-02 03:46:40,4.0,MCAP-A1
2007-01-02 03:47:10,30.0,NonCAP
2007-01-02 03:47:14,4.0,MCAP-A1
2007-01-02 03:47:19,5.0,MCAP-A1
2007-01-02 03:47:49,30.0,NonCAP
2007-01-02 03:48:19,30.0,NonCAP
2007-01-02 03:48:27,8.0,MCAP-A3
2007-01-02 03:48:57,30.0,NonCAP
2007-01-02 03:49:02,5.0,MCAP-A1
2007-01-02 03:49:32,30.0,NonCAP
2007-01-02 03:49:36,4.0,MCAP-A2
2007-01-02 03:50:06,30.0,NonCAP
2007-01-02 03:50:36,30.0,NonCAP
2007-01-02 03:51:06,30.0,NonCAP
2007-01-02 03:51:10,4.0,MCAP-A2
2007-01-02 03:51:25,15.0,MCAP-A3
2007-01-02 03:51:55,30.0,NonCAP
2007-01-02 03:52:00,5.0,MCAP-A3
2007-01-02 03:52:30,30.0,NonCAP
2007-01-02 03:52:38,8.0,MCAP-A3
2007-01-02 03:53:08,30.0,NonCAP
2007-01-02 03:53:38,30.0,NonCAP
2007-01-02 03:54:08,30.0,NonCAP
2007-01-02 03:54:11,3.0,MCAP-A1
2007-01-02 03:54:35,24.0,MCAP-A3
2007-01-02 03:55:05,30.0,NonCAP
2007-01-02 03:55:35,30.0,NonCAP
2007-01-02 03:55:45,10.0,MCAP-A3
2007-01-02 03:56:15,30.0,NonCAP
2007-01-02 03:56:20,5.0,MCAP-A2
2007-01-02 03:56:50,30.0,NonCAP
2007-01-02 03:57:20,30.0,NonCAP
2007-01-02 03:57:50,30.0,NonCAP
2007-01-02 03:58:20,30.0,NonCAP
2007-01-02 03:58:50,30.0,NonCAP
2007-01-02 03:58:54,4.0,MCAP-A2
2007-01-02 03:59:24,30.0,NonCAP
2007-01-02 03:59:54,30.0,NonCAP
2007-01-02 04:00:24,30.0,NonCAP
2007-01-02 04:00:54,30.0,NonCAP
2007-01-02 04:01:24,30.0,NonCAP
2007-01-02 04:01:54,30.0,NonCAP
2007-01-02 04:02:24,30.0,NonCAP
2007-01-02 04:02:54,30.0,NonCAP
2007-01-02 04:03:24,30.0,NonCAP
2007-01-02 04:03:31,7.0,MCAP-A1
2007-01-02 04:04:01,30.0,NonCAP
2007-01-02 04:04:31,30.0,NonCAP
2007-01-02 04:04:39,8.0,MCAP-A1
2007-01-02 04:05:09,30.0,NonCAP
2007-01-02 04:05:39,30.0,NonCAP
2007-01-02 04:05:43,4.0,MCAP-A1
2007-01-02 04:06:13,30.0,NonCAP
2007-01-02 04:06:53,40.0,MCAP-A3
2007-01-02 04:07:23,30.0,NonCAP
2007-01-02 04:07:53,30.0,NonCAP
2007-01-02 04:08:03,10.0,MCAP-A3
2007-01-02 04:08:14,11.0,MCAP-A3
2007-01-02 04:08:44,30.0,NonCAP
2007-01-02 04:09:01,17.0,MCAP-A3
2007-01-02 04:09:31,30.0,NonCAP
2007-01-02 04:10:01,30.0,NonCAP
2007-01-02 04:10:15,14.0,MCAP-A3
2007-01-02 04:10:45,30.0,NonCAP
2007-01-02 04:11:15,30.0,NonCAP
2007-01-02 04:11:45,30.0,NonCAP
2007-01-02 04:12:00,15.0,MCAP-A3
2007-01-02 04:12:30,30.0,NonCAP
2007-01-02 04:13:00,30.0,NonCAP
2007-01-02 04:13:30,30.0,NonCAP
2007-01-02 04:14:00,30.0,NonCAP
2007-01-02 04:14:30,30.0,NonCAP
2007-01-02 04:14:36,6.0,MCAP-A3
2007-01-02 04:15:06,30.0,NonCAP
2007-01-02 04:15:36,30.0,NonCAP
2007-01-02 04:16:06,30.0,NonCAP
2007-01-02 04:16:13,7.0,MCAP-A3
2007-01-02 04:16:43,30.0,NonCAP
2007-01-02 04:17:13,30.0,NonCAP
2007-01-02 04:17:43,30.0,NonCAP
2007-01-02 04:18:13,30.0,NonCAP
2007-01-02 04:18:43,30.0,NonCAP
2007-01-02 04:19:13,30.0,NonCAP
2007-01-02 04:19:43,30.0,NonCAP
2007-01-02 04:20:13,30.0,NonCAP
2007-01-02 04:20:43,30.0,NonCAP
2007-01-02 04:21:13,30.0,NonCAP
2007-01-02 04:21:18,5.0,MCAP-A1
2007-01-02 04:21:48,30.0,NonCAP
2007-01-02 04:22:18,30.0,NonCAP
2007-01-02 04:22:21,3.0,MCAP-A1
2007-01-02 04:22:51,30.0,NonCAP
2007-01-02 04:23:21,30.0,NonCAP
2007-01-02 04:23:51,30.0,NonCAP
2007-01-02 04:24:21,30.0,NonCAP
2007-01-02 04:24:25,4.0,MCAP-A1
2007-01-02 04:24:55,30.0,NonCAP
2007-01-02 04:25:25,30.0,NonCAP
2007-01-02 04:25:55,30.0,NonCAP
2007-01-02 04:26:01,6.0,MCAP-A3
2007-01-02 04:26:31,30.0,NonCAP
2007-01-02 04:27:01,30.0,NonCAP
2007-01-02 04:27:09,8.0,MCAP-A2
2007-01-02 04:27:39,30.0,NonCAP
2007-01-02 04:28:09,30.0,NonCAP
2007-01-02 04:28:39,30.0,NonCAP
2007-01-02 04:29:09,30.0,NonCAP
2007-01-02 04:29:39,30.0,NonCAP
2007-01-02 04:30:09,30.0,NonCAP
2007-01-02 04:30:39,30.0,NonCAP
2007-01-02 04:31:09,30.0,NonCAP
2007-01-02 04:31:39,30.0,NonCAP
2007-01-02 04:32:09,30.0,NonCAP
2007-01-02 04:32:39,30.0,NonCAP
2007-01-02 04:33:09,30.0,NonCAP
2007-01-02 04:33:13,4.0,MCAP-A1
2007-01-02 04:33:43,30.0,NonCAP
2007-01-02 04:34:13,30.0,NonCAP
2007-01-02 04:34:22,9.0,MCAP-A1
2007-01-02 04:34:52,30.0,NonCAP
2007-01-02 04:34:57,5.0,MCAP-A2
2007-01-02 04:35:27,30.0,NonCAP
2007-01-02 04:35:57,30.0,NonCAP
2007-01-02 04:36:27,30.0,NonCAP
2007-01-02 04:36:31,4.0,MCAP-A1
2007-01-02 04:37:01,30.0,NonCAP
2007-01-02 04:37:17,16.0,MCAP-A3
2007-01-02 04:37:20,3.0,MCAP-A3
2007-01-02 04:37:50,30.0,NonCAP
2007-01-02 04:38:20,30.0,NonCAP
2007-01-02 04:38:32,12.0,MCAP-A2
2007-01-02 04:39:02,30.0,NonCAP
2007-01-02 04:39:06,4.0,MCAP-A1
2007-01-02 04:39:36,30.0,NonCAP
2007-01-02 04:40:06,30.0,NonCAP
2007-01-02 04:40:36,30.0,NonCAP
2007-01-02 04:41:06,30.0,NonCAP
2007-01-02 04:41:36,30.0,NonCAP
2007-01-02 04:42:06,30.0,NonCAP
2007-01-02 04:42:36,30.0,NonCAP
2007-01-02 04:43:06,30.0,NonCAP
2007-01-02 04:43:36,30.0,NonCAP
2007-01-02 04:44:06,30.0,NonCAP
2007-01-02 04:44:36,30.0,NonCAP
2007-01-02 04:45:06,30.0,NonCAP
2007-01-02 04:45:36,30.0,NonCAP
2007-01-02 04:46:06,30.0,NonCAP
2007-01-02 04:46:36,30.0,NonCAP
2007-01-02 04:47:06,30.0,NonCAP
2007-01-02 04:47:36,30.0,NonCAP
2007-01-02 04:48:06,30.0,NonCAP
2007-01-02 04:48:36,30.0,NonCAP
2007-01-02 04:49:06,30.0,NonCAP
2007-01-02 04:49:36,30.0,NonCAP
2007-01-02 04:50:06,30.0,NonCAP
2007-01-02 04:50:36,30.0,NonCAP
2007-01-02 04:51:06,30.0,NonCAP
2007-01-02 04:51:36,30.0,NonCAP
2007-01-02 04:52:06,30.0,NonCAP
2007-01-02 04:52:36,30.0,NonCAP
2007-01-02 04:53:06,30.0,NonCAP
2007-01-02 04:53:36,30.0,NonCAP
2007-01-02 04:54:06,30.0,NonCAP
2007-01-02 04:54:36,30.0,NonCAP
2007-01-02 04:55:06,30.0,NonCAP
2007-01-02 04:55:36,30.0,NonCAP
2007-01-02 04:56:06,30.0,NonCAP
2007-01-02 04:56:36,30.0,NonCAP
2007-01-02 04:57:06,30.0,NonCAP
2007-01-02 04:57:36,30.0,NonCAP
2007-01-02 04:58:06,30.0,NonCAP
2007-01-02 04:58:36,30.0,NonCAP
2007-01-02 04:59:06,30.0,NonCAP
2007-01-02 04:59:36,30.0,NonCAP
2007-01-02 05:00:06,30.0,NonCAP
2007-01-02 05:00:36,30.0,NonCAP
2007-01-02 05:01:06,30.0,NonCAP
2007-01-02 05:01:36,30.0,NonCAP
2007-01-02 05:02:06,30.0,NonCAP
2007-01-02 05:02:36,30.0,NonCAP
2007-01-02 05:03:06,30.0,NonCAP
2007-01-02 05:03:36,30.0,NonCAP
2007-01-02 05:04:06,30.0,NonCAP
2007-01-02 05:04:36,30.0,NonCAP
2007-01-02 05:05:06,30.0,NonCAP
2007-01-02 05:05:36,30.0,NonCAP
2007-01-02 05:06:06,30.0,NonCAP
2007-01-02 05:06:36,30.0,NonCAP
2007-01-02 05:07:06,30.0,NonCAP
2007-01-02 05:07:36,30.0,NonCAP
2007-01-02 05:08:06,30.0,NonCAP
2007-01-02 05:08:36,30.0,NonCAP
2007-01-02 05:09:06,30.0,NonCAP
2007-01-02 05:09:36,30.0,NonCAP
2007-01-02 05:10:06,30.0,NonCAP
2007-01-02 05:10:36,30.0,NonCAP
2007-01-02 05:11:06,30.0,NonCAP
2007-01-02 05:11:20,14.0,MCAP-A3
2007-01-02 05:11:50,30.0,NonCAP
2007-01-02 05:12:20,30.0,NonCAP
2007-01-02 05:12:50,30.0,NonCAP
2007-01-02 05:12:54,4.0,MCAP-A2
2007-01-02 05:13:24,30.0,NonCAP
2007-01-02 05:13:54,30.0,NonCAP
2007-01-02 05:14:24,30.0,NonCAP
2007-01-02 05:14:28,4.0,MCAP-A3
2007-01-02 05:14:58,30.0,NonCAP
2007-01-02 05:15:28,30.0,NonCAP
2007-01-02 05:15:47,19.0,MCAP-A3
2007-01-02 05:16:17,30.0,NonCAP
2007-01-02 05:16:25,8.0,MCAP-A3
2007-01-02 05:16:55,30.0,NonCAP
2007-01-02 05:17:25,30.0,NonCAP
2007-01-02 05:17:55,30.0,NonCAP
2007-01-02 05:18:25,30.0,NonCAP
2007-01-02 05:18:55,30.0,NonCAP
2007-01-02 05:19:25,30.0,NonCAP
2007-01-02 05:19:55,30.0,NonCAP
2007-01-02 05:20:25,30.0,NonCAP
2007-01-02 05:20:55,30.0,NonCAP
2007-01-02 05:21:25,30.0,NonCAP
2007-01-02 05:21:55,30.0,NonCAP
2007-01-02 05:22:25,30.0,NonCAP
2007-01-02 05:22:43,18.0,MCAP-A3
2007-01-02 05:22:58,15.0,MCAP-A3
2007-01-02 05:23:28,30.0,NonCAP
2007-01-02 05:23:58,30.0,NonCAP
2007-01-02 05:24:28,30.0,NonCAP
2007-01-02 05:24:58,30.0,NonCAP
2007-01-02 05:25:28,30.0,NonCAP
2007-01-02 05:25:58,30.0,NonCAP
2007-01-02 05:26:28,30.0,NonCAP
2007-01-02 05:26:58,30.0,NonCAP
2007-01-02 05:27:28,30.0,NonCAP
2007-01-02 05:27:58,30.0,NonCAP
2007-01-02 05:28:02,4.0,MCAP-A3
2007-01-02 05:28:32,30.0,NonCAP
2007-01-02 05:28:35,3.0,MCAP-A3
2007-01-02 05:29:05,30.0,NonCAP
2007-01-02 05:29:35,30.0,NonCAP
2007-01-02 05:30:05,30.0,NonCAP
2007-01-02 05:30:31,26.0,MCAP-A3
2007-01-02 05:31:01,30.0,NonCAP
2007-01-02 05:31:05,4.0,MCAP-A3
2007-01-02 05:31:35,30.0,NonCAP
2007-01-02 05:31:44,9.0,MCAP-A3
2007-01-02 05:32:14,30.0,NonCAP
2007-01-02 05:32:44,30.0,NonCAP
2007-01-02 05:33:14,30.0,NonCAP
2007-01-02 05:33:44,30.0,NonCAP
2007-01-02 05:34:14,30.0,NonCAP
2007-01-02 05:34:44,30.0,NonCAP
2007-01-02 05:35:14,30.0,NonCAP
2007-01-02 05:35:44,30.0,NonCAP
2007-01-02 05:36:14,30.0,NonCAP
2007-01-02 05:36:44,30.0,NonCAP
2007-01-02 05:37:14,30.0,NonCAP
2007-01-02 05:37:44,30.0,NonCAP
2007-01-02 05:38:14,30.0,NonCAP
2007-01-02 05:38:44,30.0,NonCAP
2007-01-02 05:39:14,30.0,NonCAP
2007-01-02 05:39:44,30.0,NonCAP
2007-01-02 05:40:14,30.0,NonCAP
2007-01-02 05:40:20,6.0,MCAP-A1
2007-01-02 05:40:50,30.0,NonCAP
2007-01-02 05:40:54,4.0,MCAP-A1
2007-01-02 05:41:24,30.0,NonCAP
2007-01-02 05:41:54,30.0,NonCAP
2007-01-02 05:42:24,30.0,NonCAP
2007-01-02 05:42:54,30.0,NonCAP
2007-01-02 05:42:58,4.0,MCAP-A1
2007-01-02 05:43:28,30.0,NonCAP
2007-01-02 05:43:58,30.0,NonCAP
2007-01-02 05:44:28,30.0,NonCAP
2007-01-02 05:44:58,30.0,NonCAP
2007-01-02 05:45:28,30.0,NonCAP
2007-01-02 05:45:58,30.0,NonCAP
2007-01-02 05:46:28,30.0,NonCAP
2007-01-02 05:46:35,7.0,MCAP-A1
2007-01-02 05:47:05,30.0,NonCAP
2007-01-02 05:47:35,30.0,NonCAP
2007-01-02 05:47:43,8.0,MCAP-A1
2007-01-02 05:48:13,30.0,NonCAP
2007-01-02 05:48:43,30.0,NonCAP
2007-01-02 05:49:13,30.0,NonCAP
2007-01-02 05:49:43,30.0,NonCAP
2007-01-02 05:50:13,30.0,NonCAP
2007-01-02 05:50:43,30.0,NonCAP
2007-01-02 05:50:46,3.0,MCAP-A1
2007-01-02 05:51:16,30.0,NonCAP
2007-01-02 05:51:20,4.0,MCAP-A1
2007-01-02 05:51:50,30.0,NonCAP
2007-01-02 05:51:54,4.0,MCAP-A1
2007-01-02 05:52:24,30.0,NonCAP
2007-01-02 05:52:54,30.0,NonCAP
2007-01-02 05:53:24,30.0,NonCAP
2007-01-02 05:53:54,30.0,NonCAP
2007-01-02 05:54:24,30.0,NonCAP
2007-01-02 05:54:54,30.0,NonCAP
2007-01-02 05:55:24,30.0,NonCAP
2007-01-02 05:55:54,30.0,NonCAP
2007-01-02 05:56:24,30.0,NonCAP
2007-01-02 05:56:54,30.0,NonCAP
2007-01-02 05:57:24,30.0,NonCAP
2007-01-02 05:57:54,30.0,NonCAP
2007-01-02 05:57:59,5.0,MCAP-A2
2007-01-02 05:58:29,30.0,NonCAP
2007-01-02 05:58:59,30.0,NonCAP
2007-01-02 05:59:29,30.0,NonCAP
2007-01-02 05:59:59,30.0,NonCAP
2007-01-02 06:00:29,30.0,NonCAP
2007-01-02 06:00:59,30.0,NonCAP
2007-01-02 06:01:29,30.0,NonCAP
2007-01-02 06:01:59,30.0,NonCAP
2007-01-02 06:02:29,30.0,NonCAP
2007-01-02 06:02:59,30.0,NonCAP
2007-01-02 06:03:29,30.0,NonCAP
2007-01-02 06:03:59,30.0,NonCAP
2007-01-02 06:04:29,30.0,NonCAP
2007-01-02 06:04:59,30.0,NonCAP
2007-01-02 06:05:29,30.0,NonCAP
2007-01-02 06:05:59,30.0,NonCAP
2007-01-02 06:06:29,30.0,NonCAP
2007-01-02 06:06:59,30.0,NonCAP
2007-01-02 06:07:29,30.0,NonCAP
2007-01-02 06:07:59,30.0,NonCAP
2007-01-02 06:08:29,30.0,NonCAP
2007-01-02 06:08:59,30.0,NonCAP
2007-01-02 06:09:29,30.0,NonCAP
2007-01-02 06:09:59,30.0,NonCAP
2007-01-02 06:10:29,30.0,NonCAP
2007-01-02 06:10:34,5.0,MCAP-A1
2007-01-02 06:11:04,30.0,NonCAP
2007-01-02 06:11:34,30.0,NonCAP
2007-01-02 06:11:39,5.0,MCAP-A1
2007-01-02 06:12:09,30.0,NonCAP
2007-01-02 06:12:39,30.0,NonCAP
2007-01-02 06:13:09,30.0,NonCAP
2007-01-02 06:13:39,30.0,NonCAP
2007-01-02 06:14:09,30.0,NonCAP
2007-01-02 06:14:39,30.0,NonCAP
2007-01-02 06:15:09,30.0,NonCAP
2007-01-02 06:15:39,30.0,NonCAP
2007-01-02 06:16:09,30.0,NonCAP
2007-01-02 06:16:14,5.0,MCAP-A1
2007-01-02 06:16:44,30.0,NonCAP
2007-01-02 06:17:14,30.0,NonCAP
2007-01-02 06:17:44,30.0,NonCAP
2007-01-02 06:18:14,30.0,NonCAP
2007-01-02 06:18:44,30.0,NonCAP
2007-01-02 06:19:14,30.0,NonCAP
2007-01-02 06:19:44,30.0,NonCAP
2007-01-02 06:20:14,30.0,NonCAP
2007-01-02 06:20:44,30.0,NonCAP
2007-01-02 06:21:14,30.0,NonCAP
2007-01-02 06:21:44,30.0,NonCAP
2007-01-02 06:22:14,30.0,NonCAP
2007-01-02 06:22:44,30.0,NonCAP
2007-01-02 06:22:49,5.0,MCAP-A1
2007-01-02 06:23:19,30.0,NonCAP
2007-01-02 06:23:49,30.0,NonCAP
2007-01-02 06:24:19,30.0,NonCAP
2007-01-02 06:24:49,30.0,NonCAP
2007-01-02 06:25:19,30.0,NonCAP
2007-01-02 06:25:49,30.0,NonCAP
2007-01-02 06:25:53,4.0,MCAP-A2
2007-01-02 06:26:05,12.0,MCAP-A3
2007-01-02 06:26:35,30.0,NonCAP
2007-01-02 06:26:39,4.0,MCAP-A3
2007-01-02 06:26:44,5.0,MCAP-A3
2007-01-02 06:27:14,30.0,NonCAP
2007-01-02 06:27:22,8.0,MCAP-A3
2007-01-02 06:27:52,30.0,NonCAP
2007-01-02 06:27:56,4.0,MCAP-A2
2007-01-02 06:28:01,5.0,MCAP-A2
2007-01-02 06:28:31,30.0,NonCAP
2007-01-02 06:28:39,8.0,MCAP-A3
2007-01-02 06:29:09,30.0,NonCAP
2007-01-02 06:29:39,30.0,NonCAP
2007-01-02 06:30:09,30.0,NonCAP
2007-01-02 06:30:39,30.0,NonCAP
2007-01-02 06:31:09,30.0,NonCAP
2007-01-02 06:31:39,30.0,NonCAP
2007-01-02 06:32:09,30.0,NonCAP
2007-01-02 06:32:39,30.0,NonCAP
2007-01-02 06:33:09,30.0,NonCAP
2007-01-02 06:33:39,30.0,NonCAP
2007-01-02 06:34:09,30.0,NonCAP
2007-01-02 06:34:39,30.0,NonCAP
2007-01-02 06:35:09,30.0,NonCAP
2007-01-02 06:35:39,30.0,NonCAP
2007-01-02 06:36:09,30.0,NonCAP
2007-01-02 06:36:39,30.0,NonCAP
2007-01-02 06:37:09,30.0,NonCAP
2007-01-02 06:37:39,30.0,NonCAP
2007-01-02 06:38:09,30.0,NonCAP
2007-01-02 06:38:39,30.0,NonCAP
2007-01-02 06:39:09,30.0,NonCAP
2007-01-02 06:39:39,30.0,NonCAP
2007-01-02 06:40:09,30.0,NonCAP
2007-01-02 06:40:39,30.0,NonCAP
2007-01-02 06:41:09,30.0,NonCAP
2007-01-02 06:41:39,30.0,NonCAP
2007-01-02 06:42:09,30.0,NonCAP
2007-01-02 06:42:39,30.0,NonCAP
2007-01-02 06:43:09,30.0,NonCAP
2007-01-02 06:43:39,30.0,NonCAP
2007-01-02 06:44:09,30.0,NonCAP
2007-01-02 06:44:39,30.0,NonCAP
2007-01-02 06:45:09,30.0,NonCAP
2007-01-02 06:45:39,30.0,NonCAP
2007-01-02 06:46:09,30.0,NonCAP
2007-01-02 06:46:39,30.0,NonCAP
2007-01-02 06:47:09,30.0,NonCAP
2007-01-02 06:47:39,30.0,NonCAP
2007-01-02 06:48:09,30.0,NonCAP
2007-01-02 06:48:39,30.0,NonCAP
2007-01-02 06:49:09,30.0,NonCAP
2007-01-02 06:49:39,30.0,NonCAP
2007-01-02 06:50:09,30.0,NonCAP
2007-01-02 06:50:39,30.0,NonCAP
2007-01-02 06:51:09,30.0,NonCAP
2007-01-02 06:51:39,30.0,NonCAP
2007-01-02 06:52:09,30.0,NonCAP
2007-01-02 06:52:39,30.0,NonCAP
2007-01-02 06:53:09,30.0,NonCAP
2007-01-02 06:53:39,30.0,NonCAP
2007-01-02 06:54:09,30.0,NonCAP
2007-01-02 06:54:39,30.0,NonCAP
2007-01-02 06:55:09,30.0,NonCAP
2007-01-02 06:55:39,30.0,NonCAP
2007-01-02 06:56:09,30.0,NonCAP
2007-01-02 06:56:39,30.0,NonCAP
2007-01-02 06:57:09,30.0,NonCAP
2007-01-02 06:57:39,30.0,NonCAP
2007-01-02 06:58:09,30.0,NonCAP
2007-01-02 06:58:39,30.0,NonCAP
2007-01-02 06:59:09,30.0,NonCAP
2007-01-02 06:59:39,30.0,NonCAP
2007-01-02 07:00:09,30.0,NonCAP
2007-01-02 07:00:39,30.0,NonCAP
2007-01-02 07:01:09,30.0,NonCAP
2007-01-02 07:01:39,30.0,NonCAP
2007-01-02 07:02:09,30.0,NonCAP
2007-01-02 07:02:39,30.0,NonCAP
2007-01-02 07:03:09,30.0,NonCAP
2007-01-02 07:03:39,30.0,NonCAP
2007-01-02 07:04:09,30.0,NonCAP
2007-01-02 07:04:39,30.0,NonCAP
2007-01-02 07:05:09,30.0,NonCAP
2007-01-02 07:05:39,30.0,NonCAP
2007-01-02 07:06:09,30.0,NonCAP
2007-01-02 07:06:39,30.0,NonCAP
2007-01-02 07:07:09,30.0,NonCAP
2007-01-02 07:07:39,30.0,NonCAP
2007-01-02 07:08:09,30.0,NonCAP
2007-01-02 07:08:39,30.0,NonCAP
2007-01-02 07:09:09,30.0,NonCAP
2007-01-02 07:09:39,30.0,NonCAP
2007-01-02 07:10:09,30.0,NonCAP
2007-01-02 07:10:39,30.0,NonCAP
2007-01-02 07:11:09,30.0,NonCAP
2007-01-02 07:11:39,30.0,NonCAP
2007-01-02 07:12:09,30.0,NonCAP
2007-01-02 07:12:39,30.0,NonCAP
2007-01-02 07:13:09,30.0,NonCAP
2007-01-02 07:13:39,30.0,NonCAP
2007-01-02 07:14:09,30.0,NonCAP
2007-01-02 07:14:39,30.0,NonCAP
2007-01-02 07:15:09,30.0,NonCAP
2007-01-02 07:15:39,30.0,NonCAP
2007-01-02 07:16:09,30.0,NonCAP
2007-01-02 07:16:39,30.0,NonCAP
2007-01-02 07:17:09,30.0,NonCAP
2007-01-02 07:17:39,30.0,NonCAP
2007-01-02 07:18:09,30.0,NonCAP
2007-01-02 07:18:39,30.0,NonCAP
2007-01-02 07:19:09,30.0,NonCAP
2007-01-02 07:19:39,30.0,NonCAP
2007-01-02 07:20:09,30.0,NonCAP
2007-01-02 07:20:39,30.0,NonCAP
2007-01-02 07:21:09,30.0,NonCAP
2007-01-02 07:21:39,30.0,NonCAP
2007-01-02 07:22:09,30.0,NonCAP
2007-01-02 07:22:39,30.0,NonCAP
2007-01-02 07:23:09,30.0,NonCAP
2007-01-02 07:23:39,30.0,NonCAP
2007-01-02 07:24:09,30.0,NonCAP
2007-01-02 07:24:39,30.0,NonCAP
2007-01-02 07:25:09,30.0,NonCAP
2007-01-02 07:25:39,30.0,NonCAP
2007-01-02 07:26:09,30.0,NonCAP
2007-01-02 07:26:39,30.0,NonCAP
2007-01-02 07:27:09,30.0,NonCAP
2007-01-02 07:27:39,30.0,NonCAP
2007-01-02 07:28:09,30.0,NonCAP
2007-01-02 07:28:39,30.0,NonCAP
2007-01-02 07:29:09,30.0,NonCAP
2007-01-02 07:29:39,30.0,NonCAP
2007-01-02 07:30:09,30.0,NonCAP
2007-01-02 07:30:39,30.0,NonCAP
2007-01-02 07:31:09,30.0,NonCAP
2007-01-02 07:31:39,30.0,NonCAP
2007-01-02 07:32:09,30.0,NonCAP
2007-01-02 07:32:39,30.0,NonCAP
2007-01-02 07:33:09,30.0,NonCAP
2007-01-02 07:33:39,30.0,NonCAP
2007-01-02 07:34:09,30.0,NonCAP
2007-01-02 07:34:39,30.0,NonCAP
2007-01-02 07:35:09,30.0,NonCAP
2007-01-02 07:35:39,30.0,NonCAP
2007-01-02 07:36:09,30.0,NonCAP
2007-01-02 07:36:39,30.0,NonCAP
2007-01-02 07:37:09,30.0,NonCAP
2007-01-02 07:37:39,30.0,NonCAP
2007-01-02 07:38:09,30.0,NonCAP
2007-01-02 07:38:39,30.0,NonCAP
2007-01-02 07:39:09,30.0,NonCAP
2007-01-02 07:39:39,30.0,NonCAP
2007-01-02 07:40:09,30.0,NonCAP
2007-01-02 07:40:39,30.0,NonCAP
2007-01-02 07:41:09,30.0,NonCAP
2007-01-02 07:41:39,30.0,NonCAP
2007-01-02 07:42:09,30.0,NonCAP
2007-01-02 07:42:39,30.0,NonCAP
2007-01-02 07:43:09,30.0,NonCAP
2007-01-02 07:43:39,30.0,NonCAP
2007-01-02 07:44:09,30.0,NonCAP
2007-01-02 07:44:39,30.0,NonCAP
2007-01-02 07:45:09,30.0,NonCAP
2007-01-02 07:45:39,30.0,NonCAP
2007-01-02 07:46:09,30.0,NonCAP
2007-01-02 07:46:39,30.0,NonCAP
2007-01-02 07:47:09,30.0,NonCAP
2007-01-02 07:47:39,30.0,NonCAP
2007-01-02 07:48:09,30.0,NonCAP
2007-01-02 07:48:39,30.0,NonCAP
2007-01-02 07:49:09,30.0,NonCAP
2007-01-02 07:49:39,30.0,NonCAP
2007-01-02 07:50:09,30.0,NonCAP
2007-01-02 07:50:39,30.0,NonCAP
2007-01-02 07:51:09,30.0,NonCAP
2007-01-02 07:51:39,30.0,NonCAP
2007-01-02 07:52:09,30.0,NonCAP
2007-01-02 07:52:39,30.0,NonCAP
2007-01-02 07:53:09,30.0,NonCAP
2007-01-02 07:53:39,30.0,NonCAP
2007-01-02 07:54:09,30.0,NonCAP
2007-01-02 07:54:39,30.0,NonCAP
2007-01-02 07:55:09,30.0,NonCAP
2007-01-02 07:55:39,30.0,NonCAP
