,Fp2-F4_Lp_Norm,F4-C4_Lp_Norm,C4-P4_Lp_Norm,P4-O2_Lp_Norm,C4-A1_Lp_Norm,Fp2-F4_std,F4-C4_std,C4-P4_std,P4-O2_std,C4-A1_std,Fp2-F4_skew,F4-C4_skew,C4-P4_skew,P4-O2_skew,C4-A1_skew,Fp2-F4_kurtosis,F4-C4_kurtosis,C4-P4_kurtosis,P4-O2_kurtosis,C4-A1_kurtosis,Fp2-F4_entropy,F4-C4_entropy,C4-P4_entropy,P4-O2_entropy,C4-A1_entropy,Fp2-F4_hjorth_complexity,F4-C4_hjorth_complexity,C4-P4_hjorth_complexity,P4-O2_hjorth_complexity,C4-A1_hjorth_complexity,label
1802,216.82529747033607,151.5324314275622,148.51183084522927,164.05349300298047,4778.126465747009,9.495763685342206,5.703293975453989,6.562313106450268,7.086055279493177,57.80531251683361,1.055913980558752,-0.3232061015965604,-0.25966238605626635,-0.36866092235109127,0.4287013026581604,1.0254230384894472,-0.4760912978245737,-0.24286199319619017,-0.20580612243544394,-0.4679269922558391,8.442675862617014,8.589547855848668,8.625506663272475,8.656910046339398,8.94205657548186,5.165964169694259,2.7474600227574837,2.5238309227474334,2.875738493567307,2.1077330268230607,NonCAP
9340,590.0067683296832,617.1703717548164,162.0798408619371,432.8304924133095,1099.7625506910917,25.776225943143945,27.27451351395927,7.10448279861234,18.311983227233608,40.08806300053879,-0.3713652502902841,0.22951054191170506,0.36726591768293926,-0.35742477103341525,0.44169965711467407,-1.059600428004013,-1.1257204112957262,-0.12219316502834099,-1.1953631358454706,-1.2011239188736125,8.60881805289769,8.700743824058975,8.572116474690013,8.760332878845446,8.77847799764145,6.012575971103684,8.160372388384316,2.3283125646722502,9.21983405083862,6.846685018195251,NonCAP
8993,559.5947286804587,839.5634971631868,326.14155991761703,522.0040175891561,1174.6955686819135,21.711901028643016,32.95861750449877,14.401605736835785,20.231096010577485,42.185184156586395,0.1715668445317105,0.24385883644310902,0.8670119534845846,0.7007101127073051,-0.2046934049005088,-1.2573650525528528,-1.4613595923405072,0.2598300613376958,-0.9894601376281171,-0.43436044907379756,8.60663776134177,8.59616796354672,8.596868051938277,8.889813934297468,8.619372019169115,10.196684300563513,8.101551534943404,3.7060332347248455,9.527336056127105,6.6081228768338445,NonCAP
2591,428.3495580928333,324.87550645200434,410.5461004445483,406.07302744436385,1973.3562367569766,18.90509921977519,13.491863447593687,17.849693126181258,17.328743260924732,25.454010406730266,-0.2599223699957157,0.46762906820914274,0.05457809911189956,0.18329707117332777,-0.7486835987293732,-0.5881436061314926,-0.03130709294234979,-0.9031522307638737,-0.6955379772390757,0.2542838365443214,8.524691185286223,8.653233073569154,8.742604488996719,8.547945723697044,8.922309167087576,8.576551170301089,4.867118326371411,7.411786764546037,7.979821389613163,5.06130588410083,NonCAP
13988,415.45750297805546,494.4122430503531,248.0223029128005,309.88544630868824,562.7049501900287,18.020767938286063,21.848883693046783,8.0335066424383,8.670437592051544,20.027703553377087,-0.5930135588923275,-0.5678784225023882,0.7307278757263946,-0.5810933595300515,-0.0943460211406339,-0.409890605373457,-0.332439066562606,0.510339967115113,-0.5159655960057763,-0.5217013353353255,8.616951991611483,8.649321441553043,8.73990132210064,8.579534413777134,8.532120935338575,5.594976618145912,5.267643511208905,2.544254381707071,3.8054115895771825,2.966536076835555,NonCAP
8428,235.452527185112,165.83774599488348,243.3713190132387,226.74364576605367,542.2532939955961,9.705413034785531,6.9617122977053745,10.748612985852281,9.076321904048552,23.49176661740261,-0.416063256841678,-0.18289705632117645,-0.44101296671495166,0.44224112987648223,0.004997316330906129,-0.602951570337952,-1.0415600680428216,-0.470770557538593,1.162238178546823,-0.20123234409955026,8.739049916977802,8.680325817886834,8.68598940826529,8.375452359246012,8.539518896679473,4.786513864052632,2.643692459556057,3.190323441486611,4.429314341584465,4.33842243827468,NonCAP
9659,315.059104111701,577.9395323140266,584.6062487109295,384.3630706199525,802.8734124954963,12.707847577394386,22.739673280938504,20.05737500187185,16.768802370666013,19.642036204952003,-0.09846226482902543,0.9697059733418196,0.5547606063449216,0.6502229631414137,0.38883773706087527,-0.7210906068400202,0.1959166574941471,0.10079616265055291,-0.4654080897565449,-0.4361730573396816,8.72556514645551,8.743121628383392,8.606680435473958,8.604450870246875,8.740849716423565,5.215200072937564,7.8874598426010705,5.522152976391134,7.239972549182289,3.633033306231182,NonCAP
5889,475.7176121874633,327.7354669794131,470.14791142945234,556.5854429754942,997.1685013373144,20.517187830458912,14.402122664527706,20.772930000217073,24.572919133318294,42.30102222862708,0.8276578377607652,-0.6840190048383967,-0.33931003597181164,-0.10823001843127478,1.9798042208520943,0.01996436600994489,0.830104392833348,-0.6861241336382125,-1.1681608548566675,3.639254612558876,8.44603869859376,8.440324663039544,8.56520343078963,8.705660382359973,8.542903426655002,3.7619149229850977,4.496997717449124,2.941886963907043,5.02801117593389,3.467646584792888,NonCAP
24382,102.44051983890928,110.60797777674543,127.69572179164685,68.73061587201616,271.6938982881745,4.425779357878478,4.874345241653044,5.643299886433293,2.8760256099171366,11.928773084210956,0.48347899512524645,-0.5837734733914732,-0.5311383245500813,-0.2395174911411573,-0.7122799289243488,0.6596712164328453,0.41004977071765847,-0.6686288211026015,-0.7587528674045476,1.3492602029318013,8.515620856355094,8.562031654607503,8.687443904685662,8.65744064371427,8.414720391763206,3.211950690549464,3.3292173351506573,4.030138566487875,3.735798745774158,2.223085673466259,NonCAP
21748,171.93600564797507,149.14604883716504,137.30733522503817,146.931941928145,414.3506075053938,7.582154678988505,6.554721204433518,5.9912703492658865,6.493073227052051,16.805091211146095,0.4799535837879885,-0.2737074879065458,-0.3031799746061124,-0.31945592403350515,0.14013297924554408,-0.6740968398146827,-0.5220098767871915,-0.8994424852792151,-0.7611688111257888,-0.1369688778381164,8.715295968898431,8.64184824922823,8.645488312458626,8.690724933374316,8.602592190666618,3.0365308641771813,2.193988942811093,2.463029242758637,2.6143637875152446,2.775547415488465,NonCAP
22896,98.1163183904912,106.85772529919977,127.0421039691368,85.89245672362397,295.571955463252,4.205445495220959,4.64762777136089,5.231707689212518,3.7653242568294902,11.763032195797162,-0.012125788397830217,-0.1955364913144814,-0.2528188688995102,-0.32071564441498457,0.3513816494256811,-0.48298291212726596,-0.5629340982628679,-0.007761154139030779,-0.7494221563403869,-0.7984538565159598,8.608218321025173,8.539626641957636,8.601187061586222,8.610921829822605,8.706531694953966,3.721348130484185,2.5932268575602775,2.604317664875554,2.427404617558494,3.080678640373267,NonCAP
11060,306.8745371083455,124.62418589774171,123.3963551518265,131.19278149257437,364.06628951032565,12.672975360456931,5.382907458478767,5.303156485227905,5.509746189262662,14.639249021761234,0.8801049104390132,0.9193795234120958,-0.019328763034191867,-0.283527578924527,-0.18442134063427973,0.5453193728150989,0.833077777054605,0.29073230840566033,-0.3306332112060675,-1.0461898009905695,8.290369748561902,8.472590005957503,8.511768411408319,8.596792558983928,8.622062115956872,4.404064040725993,3.3796713612381306,2.433155766084584,3.5738860672873347,2.9168157759687774,NonCAP
16020,523.625448301091,382.7656695692112,312.9558237016584,338.9076839998898,559.1038619839849,22.544844260554612,15.241222758029133,12.757935790222845,14.722232143023614,22.451401796244426,0.023626666830054842,0.3472883553989772,-0.13188804626769318,-0.41722671894367325,0.10966119083105579,-1.1616698709910864,-0.8262331934945752,-0.8773311717584944,-1.1139767887664982,-1.0375097868061625,8.711538465311804,8.811113771428314,8.690004370476004,8.69092759587905,8.711973073651729,5.7668955259035695,4.719250181261258,3.354210721170799,4.023428452358392,2.9875854755362,NonCAP
23258,157.83846584512895,139.6576825180755,181.78970692488215,206.02583468451334,381.23208860104387,5.246553500025098,5.609596563111287,7.827107181567443,9.10442497194653,16.812432014094295,-0.48449290277498314,-0.09973995557380957,0.1899804364168139,0.310911305734993,0.678812521160505,-0.1424656583884727,-0.08584046103518395,0.47598559140608687,-0.15813823055459997,-0.3547245041777374,8.559591766702377,8.596385293469865,8.46467005066056,8.513078107806159,8.699275065229267,3.3120987571755203,2.4603575908490103,2.9020040615694613,2.892265778888933,3.1906939750953143,NonCAP
728,160.07974447357807,134.75594786566123,113.2605250796433,77.08476233937371,183.78864600919385,6.114906724891705,5.949884278139709,4.690393434748,3.2740802918324974,7.7848891727544824,-0.31443900741709224,0.5317688506373401,-0.34241927892998825,0.5129709960592387,0.26747089105004823,-1.0358465036646047,-0.6362159838265122,-0.4115593593481699,0.49712272988479134,-0.6880828558914951,8.665641382876855,8.54098084416083,8.493314193469075,8.611536986352213,8.6747780817835,4.118010008730318,4.402028750927301,3.7059272599457755,2.4558399906730553,2.345582132878697,NonCAP
13698,217.5478600581933,310.9329055480166,219.0579171749572,151.44307196977152,504.1215047773381,9.330526116977703,13.686599986624007,9.599224026139808,6.544793612501664,13.446255968029304,0.15130695769487545,2.5431918835016808e-05,0.30346037506894863,0.20465894333084608,-0.18469118548731076,-0.7332436246273897,-1.1633241792872608,-0.4514151099269328,-1.0542758957557072,-0.08293597794621022,8.634598456931432,8.732290526872193,8.597631398756185,8.655549404368598,8.73327789527798,4.164587940306353,4.72652364281303,3.0368665713194365,4.15315797702623,3.3324602495216427,NonCAP
16836,103.91660131773584,118.50991557062275,141.06020539589892,92.79224696419864,299.6682248872725,4.590441106185726,5.199217088833229,6.183534993190554,4.000788707556216,12.108153729745968,0.1084796634659829,0.7643741322777113,-0.058278203610060454,-0.24438639488297026,0.02642446745674197,-0.6570756293784212,-0.15984134067181488,-0.513973410039108,-0.3263429026720397,0.6136961615026744,8.64405559856005,8.699489944235925,8.57584315164261,8.588813026657162,8.552006545853779,1.904669218733368,2.4579125456484703,2.6182045701428773,2.240344162566326,2.0588961761576696,NonCAP
11589,168.51778742998013,129.56795711279463,111.59845123373098,114.04996203737716,323.9547354912721,4.581677791951486,4.51661376599453,4.372257978157019,5.0394922759458405,14.046901473428436,-0.9042722604556428,-0.5195938771508734,-0.32101743611208206,-0.5785891595512659,0.0026722906595287466,0.9010291654724161,0.37722939560698565,-0.6207517953726938,-0.7757053353061245,-0.29057108027434175,8.642670839884222,8.4481409209712,8.564809501638871,8.697808479087133,8.520246824333437,2.5426437176540646,2.222874542453288,2.6969676962496423,3.466848250990451,3.7056677457917315,NonCAP
18096,79.58222618371747,178.7822764058989,235.65571876439793,215.41465812171344,280.81349819789676,3.3653834303514083,5.369180615685786,8.083911922198727,7.729750220200437,11.728163335071827,0.3193163783852407,0.03116385578417205,-0.4601905804722638,-0.9279444785741797,-0.07541114562909922,-0.04447327354208985,-0.16291302362263238,-0.06465475917004149,0.6148195350649157,-0.20695635163702963,8.66612971132711,8.664329128327633,8.683108605561202,8.753274152172773,8.616029368507649,2.2492194537235948,3.7906559157519824,3.2537206873636744,4.259097589894745,2.277684792673571,NonCAP
12142,159.98621911630005,176.71960718367643,155.43048203204972,97.27339209250599,259.0267974235995,7.0660170699962945,7.140741112166182,5.798169012991555,4.155081816143708,11.4175480732693,-0.06401978279370593,0.3223803664028486,0.6441629727353323,0.45127377587997614,0.4015340857337814,-0.4315288272017983,-0.10772469427734288,0.34867239829749774,0.7354111963522181,-0.22576866848545318,8.584528255809516,8.576663858390221,8.612894406338555,8.598237435478264,8.617456745095629,1.6119284301766508,1.5374102509536935,1.8263918280122495,2.089195054740349,1.7201672621224469,NonCAP
3755,458.5689436970064,422.6899349274149,288.612231378106,347.5765571174666,1221.5134922025043,18.94974692808584,18.359750104755836,12.714027130615005,15.086595707218576,44.23564949404278,1.0819642793317537,-0.022686760847295283,-0.21089800274053241,-0.20972430912302298,1.1807950922790678,0.34077400749572195,-0.5965523233970935,-1.095217685071695,-1.318511179397955,0.1511821526666357,8.7125653733937,8.589157310502568,8.708265744309585,8.756001339222104,8.885340150619673,3.822336634636265,4.554234135135457,5.516506483155161,8.169145846051473,5.831595180636542,NonCAP
207,301.24046694966694,205.41247237206755,142.60663100506434,171.75878902492502,775.9572766473934,12.14217195524339,7.360917955739719,5.157136681000701,7.272023673440768,34.18453063728726,-0.01875546159862146,-0.451013283747915,0.20652744454199326,-0.6352596709237898,-1.248543702986706,-0.6532479136009415,0.2439536055752991,-0.16405490470965356,0.1523691800668101,0.8535157477563615,8.622907792190507,8.550971014502469,8.717859034803272,8.592601776275277,8.517984404409045,5.45505099579776,3.3428828614361077,3.704914127671894,2.947117970058253,5.795697232280517,NonCAP
2870,306.99294393159676,677.7388491348647,397.4486511610684,322.2523496782198,1165.3944681364892,13.353117426048325,29.951804368569974,16.628755278915772,13.564269398729735,29.953280484811753,1.3710452298466407,0.371010811474572,0.2848646189295083,-0.4256310386938925,-0.10468596129476876,1.3940158233071545,-1.169511467888718,-1.0800599085816494,-0.8595261535874736,-0.4078428242859884,8.541172910700077,8.789342937881456,8.676034326077211,8.726614159820254,8.742745269137234,2.7738888251432767,5.261442484985323,3.5544183431455494,3.7173770058163296,3.4288336741903582,NonCAP
21401,123.37208354834281,148.32684312034195,161.98621056032388,321.63181025555724,254.081666556288,5.2522325497388245,6.531366223989903,7.034398537155416,13.72935318374556,11.076093931187117,-0.7067706806990102,1.0057281642339981,-0.03909215320666857,0.3871975890116538,-0.05353394834697814,0.3931308375732576,0.8273728887520311,-1.0445948089648713,-1.0778403961877712,-0.7104361917252349,8.516026861424756,8.48815511563533,8.726401740312356,8.514855118662103,8.707550732792468,3.5273158969265457,3.657043454641683,4.55751865675227,12.184449316779517,2.93671236356601,NonCAP
699,106.50062851662028,157.7066655025076,146.5733013065266,93.39219765051409,302.66687611703844,4.549915465921701,6.589444956939343,5.319751650643536,4.11479244220218,11.52573569873953,0.10613077635168208,0.04928797747255322,0.18435012737739273,0.3319975516229313,0.28988849438273556,-0.708073550675342,-0.24195658766227401,-0.4279924886891684,-0.18827930640181423,-0.6228884046774676,8.60218037873129,8.669925879960239,8.696752161865453,8.586267786299725,8.531908882485148,2.653940836333293,2.135502774318902,2.225931020720095,1.9113557409514275,2.331868483864255,NonCAP
3384,374.8403599905204,443.5667210865411,335.4543059635418,252.3780911046149,356.1037763099504,16.563812982244315,19.306272266436903,13.410295242570745,9.158964109836168,14.398005952742773,-0.054201488846322164,-0.20196477849760755,0.6913636332062759,0.057284490869985376,-0.5709381904263109,-0.8477112132940001,-1.2549227855077794,-0.08659186868707014,-0.6814001534326328,0.3450309121459467,8.672229524286454,8.670971173071031,8.727896240250208,8.632955464597465,8.50763635990867,4.521675328257077,5.102092831998743,3.8654732910696414,4.1250028083233286,3.572056778837614,NonCAP
15528,457.0661732857189,431.066857314766,734.0805934994623,547.6582761528807,479.9254665344091,20.10287193682654,17.98425243238182,31.99306635927523,22.827042600298817,17.816653631540625,0.23846926411568078,-0.27424084913189567,0.3256197768405587,0.6210839426307654,0.4211280484103935,-0.508181024017504,-0.6594192335545137,-1.235516611223422,-0.9440218966159022,-0.8755522949384287,8.50884146378113,8.625030154129748,8.762129641391333,8.80552507673406,8.718294478863372,6.174271673201006,6.296835296250879,9.815428539396553,11.568862134225038,5.845952263307231,NonCAP
11670,117.6730701889096,142.92640744898392,140.59910574546183,98.28042591398008,294.4520075676048,5.19899532691932,6.148746433535671,5.309519813923642,4.278834222795585,12.7684723382463,0.37996510280036927,0.04450476911136438,-0.16100473784688585,0.20604098190395329,-0.18505887408597482,0.44061584494562167,-0.3626650572646746,-0.49681834358290544,-0.4785944491640688,-0.14586070078494107,8.616547009069109,8.604798272644562,8.547051687483426,8.58035817262746,8.622106226962138,1.4940787523361512,2.216623908818587,1.8312661079095824,2.160152717865431,1.9887502740624714,NonCAP
22736,158.34492912476492,155.96490652619917,133.69456003664803,94.00417945646845,265.0412763565372,6.4830274280622,5.575151282980918,5.703518298938122,4.0318162465038645,11.51934929309211,0.5241538941906325,-0.6830481376652404,0.17658661674333964,0.041191436465285086,0.7129370856594155,0.17457643489729957,0.6132231016176508,0.15483075863251505,-0.6005588353138687,-0.17970066960556563,8.519174449960456,8.708082929400927,8.539163334653313,8.597557533040295,8.6747208737686,3.1899708673261604,2.9243992697601384,3.592964267537513,3.825353672296039,2.5361366745032368,NonCAP
8067,231.7271860353356,251.79392178994746,248.50490905101933,162.7701736471124,355.5196013944784,9.475638585744585,10.902127668273828,10.497191921813341,6.522545111533357,15.045377799120196,-0.812008826169553,0.9177913571124003,0.7516460504629217,-0.028457954198784732,0.6798197681866768,0.2862896667899033,0.5393975842779577,-0.060913936282579684,0.12608327116552243,0.018537419307212755,8.678133231182667,8.486116113333058,8.696206733697064,8.551953584313031,8.652502850154594,2.787505900309805,2.659517937032228,3.1049307449583328,2.3141625934045758,2.1359557671939835,NonCAP
12370,200.78733501074896,116.66149918049621,174.21012802186846,164.74426562531386,300.0474268312518,8.526649466737053,5.1045423073852,7.510205585028572,7.277940879573558,12.760708871692229,0.5280629990933069,-0.01164135147626025,0.02532769081046157,-0.0343204301014123,-0.09920623622845086,-0.7967215958017655,-0.8950283933381411,-0.6748515258923233,-1.1051778408285622,-0.637028225945937,8.772654805016895,8.648705965842188,8.614243733296506,8.752993124761897,8.627500764116633,6.0661414471015895,3.6778732072422264,2.9886632697803774,4.092836826471709,2.632269349715392,NonCAP
1746,137.98800124162673,71.91270916965276,96.35117453788969,80.6721984076031,232.18729179560628,5.812554431297305,2.9593016209967065,4.1897193922332665,3.443461751894588,10.081101617825475,-0.3395720867879203,0.12161411097036764,-0.11159226422086568,0.5360118803836236,0.6099694240941618,0.010641588106035993,-0.45577446269847366,1.0739273938986056,-0.014230264661056147,-0.10364052549511449,8.51146486602773,8.623034071165215,8.355109736222165,8.526232402085935,8.436207687912447,4.029975371703466,2.4591362239346073,3.730020304442669,3.8928202033244066,4.315603789340717,NonCAP
18223,146.76322302244003,161.42012504871406,104.76507106337614,98.55137408564231,450.1342035707585,6.419843279353051,6.924716826867154,4.623658598317025,3.419804180702686,14.576307057443298,0.5752429038197263,0.30055247510583244,0.09669591177041978,-0.4839158741839125,-0.45388463935704904,0.027539252883837406,-0.48414799260714636,-0.5732638124398064,-0.5696798530926106,-0.2778751591482358,8.618695491710463,8.630888387990744,8.555116967360801,8.488128018992539,8.705686270517017,3.304062362435761,3.7726788742996358,2.882764319153835,4.089134120760448,5.591767566455812,NonCAP
236,105.03629737448024,93.62356789295187,101.61202678820874,122.11216363089551,485.644997086746,4.447955031938086,3.8908661981882706,4.357685610334934,5.2915505214856235,13.132517419681227,0.1061675110583542,0.09155245081847284,0.14319510701352123,-0.34821984902230235,-0.1873917850072762,-0.9470146131007793,-0.3686984659930621,-0.04489487209343768,-0.5223958343267352,0.07567588100661204,8.635254690348106,8.60916147510438,8.584585593991825,8.627891973056641,8.675521725739046,2.649605697241165,2.037002074692624,2.03451735602163,1.899321778775339,3.4024439639767006,NonCAP
8448,304.12274652517345,411.4285277644407,161.61949520633746,112.76042131075961,456.24582606450156,13.384250336114754,18.181593235987542,6.6922575524271,4.925212119825144,13.984485643238612,0.8947886761145132,0.8138525537650992,-0.37695610740642366,-0.115917539086718,-0.1138823314373832,0.33178684837378514,0.2889892655472348,-0.6201856464706008,-0.8471643222736107,-0.6816378663354263,8.508334196724942,8.564352340187188,8.543139144388224,8.714089119657581,8.650375126968651,2.275029263151667,3.1722314952259474,1.9102448211539529,2.4300112330368657,1.8484849863142352,NonCAP
5013,380.09783943967875,752.9379110158984,381.33585675956584,375.595969621071,1357.1382495443954,13.426311658980124,32.68707808805021,16.804982938806255,16.596591075581298,41.24133132818015,-0.9563518858068514,0.1511370629157557,0.05691810537636449,-0.7458753004649974,-0.48190669682589177,1.979881892702875,-1.1697128577573244,-0.6763096141661626,-0.7355726743658213,-0.9620548481164928,8.720636001007783,8.681633102796011,8.614365936420173,8.69907255250532,8.73059511787059,3.8217936389702674,6.5297716352659805,4.369154950291806,5.666088183851148,5.543614893708348,NonCAP
17646,103.46103250166115,124.86850175453024,131.70440334243244,96.17394212155409,362.79828223333425,4.26921287959072,5.007803297226128,4.457600137584466,4.225014819540223,10.609045085985805,0.12432874440754808,0.5184942676727077,-0.8314474943169482,0.7905233927657439,0.011964784447342527,-0.21522190057663382,-0.21354440976836697,0.20674520293310517,0.743288434861225,0.04161056523045925,8.598796371521466,8.695236739459325,8.462752418532789,8.471683569559678,8.702453792729301,2.5156996524907664,3.3503346204853437,3.5265032145218367,4.246304393098346,3.252909490669305,NonCAP
25190,88.8420407479675,128.66212375697978,92.22928720492925,84.28938755680251,271.2913869611597,3.5689977915482967,4.801926215055691,3.91453234307944,3.725012448119479,11.870035141459375,0.07240859970903607,0.06583411255997182,-0.39818538547805843,-0.6730568984847186,0.6409371911533849,-0.4637248663083775,-0.6887068985372191,-0.2983204970887958,0.11844855497952267,1.6534755833645312,8.63655369680641,8.657166880207532,8.612343608989784,8.528282402639398,8.54094497002141,1.8253557116472212,2.7013466185151667,2.578923229734242,2.95668147449391,2.1397700138611406,NonCAP
9693,1036.8405211207266,680.4800602772872,459.6722194501899,462.628597383251,737.2500907852015,44.74255002306576,29.38734279842309,20.146842442953343,20.30738486067029,30.60707759820694,-0.39636650300593773,-0.2773751825436295,-0.6152711405883539,0.20947412812570568,0.23288712698953154,-0.7120726275962341,-0.863075339052902,0.5008532744097169,-1.4881261703570046,-0.6384403933722074,8.743054330093464,8.648175567953121,8.323328737157647,8.759646234420403,8.676456167321,9.919305831063943,8.957328549322893,7.112831456065593,9.806174933520046,5.449307739790461,NonCAP
21272,130.7446958625479,122.9033788804125,93.6487440337469,66.16656482072702,197.97549746448988,4.738965496975725,5.036479134207481,3.870557190723702,2.9009926333073137,7.473126017533015,-0.3824680272520507,0.5008707050743958,-0.04438260276267433,0.24245116541947623,-0.03932006934631211,0.5642242179340418,-0.9723070487794723,-0.6087027104654119,1.6625414877365525,-0.1967421390961368,8.472898730161031,8.8040133152519,8.604161193612835,8.476859741153785,8.640194810057476,5.54833728348708,3.4026604512394147,2.830583044034804,2.8227947946189493,2.497645101474123,NonCAP
19052,214.4627950024459,207.89514357096158,222.54064940360445,189.77290938264082,418.91121035112866,9.185852281988318,7.962247603017857,8.896253422855551,8.159877220041867,16.601019709222218,0.029935611358320305,-0.31989778952513065,-0.03105767890670251,-0.6598909837232224,-0.43482039004244394,-0.15522935341181032,0.38833081911894585,-0.4290044828632551,0.9567290013728309,1.8684420781175923,8.607054939476038,8.628756268379899,8.585724605727338,8.404439660819286,8.527673147392143,3.0700545920286046,2.418382615346643,2.2479947637945745,2.70571363430185,3.269799969796887,NonCAP
148,289.40547535873793,132.6780345242538,120.91961372068154,113.55610037165754,1096.291452616604,12.7519100572892,5.691942808661193,4.966442208587335,4.365915481009792,48.40306848362467,0.2657225677748035,0.14661840996089545,0.16338452188974462,0.12139079847550138,0.16756938696059998,-1.0677034259436413,-0.3593069102754658,0.36793537419978417,-0.7234645831414532,-0.2267119806545006,8.715507734760081,8.650638277379349,8.596494454830268,8.589386090581717,8.613769962785494,10.210820207709352,4.643740305820873,3.7877510958420824,2.6014414667466683,1.4616188665509695,NonCAP
15134,554.0703574129743,837.0535600099488,904.960133027192,571.1567084290779,1269.0341399143526,23.29498510309159,30.922065738241336,36.41944864128021,24.923647418845082,52.3691941928153,0.4793420841821951,-0.8298114079537713,-0.39051940435580434,-0.6527042701162764,-0.7185926375637071,-0.1754505606813992,-0.6255411722964759,-1.1805482538740835,-0.5679712114647968,-0.21231427611741216,8.639497297252142,8.843648582664462,8.739181478887787,8.63682575338762,8.415699538808049,4.325888859939066,6.733222085429672,8.810014058893977,7.289080373862201,8.453745614251499,NonCAP
23068,90.14863781372779,89.21311868765088,99.28382435484241,79.59657934081275,228.61422401698525,3.980202654321561,3.8935072773407504,4.38490190399751,3.4926544079233186,9.59861201118218,0.052679284042300926,-0.003052866363185791,-0.45148311871439223,-0.15027509781797363,-0.15437578368858518,-0.36187821489241134,-0.5565713098245721,0.5996803489282119,-0.714009624536383,0.04495807775164318,8.61023634375535,8.713035733756762,8.502166697220959,8.580154225700753,8.575153439950732,2.651360986121138,2.860519923377831,2.988028945357638,3.4718858560881096,2.3617949758705836,NonCAP
25640,339.78585043238314,286.81777397777086,237.42196847128707,210.39345790002298,573.9981494466666,14.911148029945817,12.67033069591416,10.11774488193888,9.088355428235968,12.504724142185518,-0.21813731625174992,0.27157815017725034,-1.1006398746177115,-1.0334876719680863,-0.17533912889525874,-1.1731288831952769,-1.0839064492205996,0.677390691729788,1.137235360755568,-1.1835056718407875,8.598062223221383,8.740512075433202,8.677123202173119,8.45125487838736,8.724346439975251,7.018913034192157,6.258559193033282,3.8900696985815353,5.438897000488669,2.5305964370041036,NonCAP
5520,741.7338879112488,1028.732827334549,753.4239185268854,977.6653989546468,2577.6505326697334,32.720289551967575,44.7643681910058,32.925112620041595,42.138641568222795,105.13402585908372,-1.5823402478145827,0.14442728020967413,0.7409173001523957,0.7443993499090062,0.6201881616973369,1.559910045670322,-1.1013165255184494,-0.4340359237152316,-0.5749429744303471,-0.19929444212378034,8.497111091752236,8.69338073686794,8.735027275250541,8.706379665451164,8.65653261809067,3.83221594080595,3.1899367944912727,3.3066995248098032,3.6576442392261264,2.689519187889147,NonCAP
24371,90.80522953437855,157.09387782617264,213.56796977291805,334.4851141147502,522.5816829399615,3.9527711262836127,6.32561837727705,7.248298004000111,10.658830293344774,11.912413260075208,0.03312153342720242,0.1834404255355936,0.1790014862358277,0.27415686331327366,-0.03319363793793135,-0.18976408939753986,-1.311505822647162,0.006831160220965415,-1.1276385603178067,-0.7344570162884998,8.52665148577651,8.722261211770599,8.674196967259604,8.48284184172848,8.741839220755574,2.546629681380131,3.9868475241691193,3.2089788490507556,5.932075972435184,2.1382369349276416,NonCAP
19788,115.00752381658705,206.53615520799056,235.10399515648504,161.0722243074382,390.41778956830126,5.081267843785839,7.579810882112865,10.011799359932311,7.117358011639333,14.980830060852245,0.8319843589834969,-0.5957560195717426,0.34884500471703334,0.06430762119830997,-0.6752139976444917,1.7484859828888855,0.11856902260386626,-0.3665692546976085,-1.105118612313853,0.14088057216264094,8.442701316918393,8.52671319193108,8.686736751430875,8.687136549443466,8.495056241951625,3.2880420105461603,1.948406068974127,1.9382485143927843,2.52407476551179,3.891056166484248,NonCAP
12639,206.10926473677267,256.44730893981904,229.55114807980203,181.86333633183358,788.0944293907842,8.782085015915044,10.152923680036741,9.633035733153392,8.03272483951725,33.72835373397024,-0.11079855409040204,-0.17869973810195508,0.38521705388201327,0.5033253946412457,0.020036155543281517,-0.440789967734978,-0.9638762927898252,-0.40661792972289534,0.27175010487396456,-0.9361026778618244,8.624588774770254,8.652070993421457,8.577349696812497,8.520466857926479,8.56008060618517,3.3712915823132596,3.6969006593222646,1.9798546074908885,3.399090439374354,6.121360458724341,NonCAP
12315,136.8253772126683,192.35047588896913,169.87925181126897,151.86811640682762,340.1485469244922,4.769222352236791,8.500119790965192,6.391772195976161,4.815559992741776,13.368945176814384,-0.6019652419599878,-0.23456648285375337,-0.5120683361574145,0.017904904317606236,0.5972413630053136,-0.06944715824477399,-1.0428328719081816,0.28332230048157037,0.4021712280371834,1.2493422246591246,8.69454586876933,8.723367476056062,8.585458090305565,8.636266479783004,8.597804081921645,2.724892784699731,5.07978336186074,3.283669411772044,3.6751015667901337,3.072901092918996,NonCAP
11089,265.95045616506667,243.5130861597395,130.4920670394597,144.76608284091105,377.1025825670013,11.68359723491928,10.683986571602338,5.709476274667008,6.04269722384695,16.652330944861795,0.8413733984970434,0.36887841823683964,-0.005323163191798543,-0.5331132753698609,-0.8238466846836758,0.11918457141945904,-0.6465170942547602,-0.8594519234273386,-0.32806377864078673,0.8289052345540133,8.604360737756966,8.684484139408207,8.702209220082477,8.537885137186212,8.537324042269734,3.7336235621420526,4.351563806324489,2.123850930572212,4.34622586256738,2.9361778414189557,NonCAP
